0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,3.3023
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4.3858
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.1515
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,4.1209
1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3.1053
1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6667
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3.6299
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7901
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.1818
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8947
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0811
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5556
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6015
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.094
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,3.4568
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.9531
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.1417
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3.4179
1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.1938
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.4545
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0446
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0625
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0345
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.5399
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.793
1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3.2603
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.5161
0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4.0772
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0702
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.8769
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.8173
0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,3.9095
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.0452
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.1004
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.163
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.1207
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.7643
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.8681
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.9926
1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.38
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.6981
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.9103
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.4561
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3.5469
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5109
0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,3.1463
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3.3814
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6757
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2727
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0645
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.3846
1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.3929
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4444
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4115
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5893
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7222
0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2.8462
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7412
0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,3.9381
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6901
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.25
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.8086
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.7174
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.4444
